issue_id,identifier,summary,old_project_id,project_id,theme,classification_basis,classification_confidence,classification_state,pm_decision,status,status_category,revision,collected_at,assignee_type,assignee_id,parent_issue_id,source,classification_source,classification_report_source,pm_issue_revision,pm_collected_at,source_comment_collected_at,original_report_decision,original_report_previous_project_id,original_report_after_project_id,original_report_source,historical_revision,historical_collected_at,historical_mutation_log,correction_before_project_id,correction_before_revision,correction_before_collected_at,correction_after_project_id,correction_after_revision,correction_after_collected_at,correction_source
bda4d85c-8f12-41a5-af02-abc547852ce5,TES-70,"需要再加上Review Agent和PM Agent,使用最强大codex",none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,协作与质量治理,描述直接说明为 Multica 增加 PM/Review Agent；不是新的定时运行授权。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get bda4d85c-8f12-41a5-af02-abc547852ce5 --output json,"issue:bda4d85c-8f12-41a5-af02-abc547852ce5@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-70,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
11b1b30a-1d7f-45b7-b7a2-ab33b9000c9c,TES-71,8.1 分支管理和 Review 时机的重排,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,协作与质量治理,原描述和完整设计/验收线程仅支持通用分支、nightly、批量 Review 方案；没有目标仓库或父任务指向 Multica。保留现有项目归属但低置信度待确认，不断言误归，不作移出。,low,in_project_pending,retained_pending_confirmation,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 11b1b30a-1d7f-45b7-b7a2-ab33b9000c9c --output json,"issue:11b1b30a-1d7f-45b7-b7a2-ab33b9000c9c@revision:2#title,description,parent_issue_id; comment:b254645f-7d74-4ad4-916d-7da85f879040@revision:1(issue:11b1b30a-1d7f-45b7-b7a2-ab33b9000c9c)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-71,2,2026-09-14T19:58:39.8473173-07:00,b254645f-7d74-4ad4-916d-7da85f879040=2026-09-14T19:58:38.2331732-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
9a5b3086-1938-4596-a712-dda8537bb28f,TES-72,[Smoke Test] Review Agent runtime compatibility,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,协作与质量治理,描述明确为新建 Review Agent 的运行时兼容性冒烟；与本平台 Agent 配置/执行相关，不要求正式产品验收。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,1168947c-cacd-499f-89a5-083e266eebbc,none,multica issue get 9a5b3086-1938-4596-a712-dda8537bb28f --output json,"issue:9a5b3086-1938-4596-a712-dda8537bb28f@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-72,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
3d4f1fb7-d918-4463-9bdf-ff2f22a12eae,TES-73,[Smoke Test] PM Agent runtime compatibility,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,协作与质量治理,描述明确为新建 PM Agent 的运行时兼容性冒烟；与本平台 Agent 配置/执行相关，不要求正式工作流巡检。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,13cc8337-2196-420b-bc36-0280a903e436,none,multica issue get 3d4f1fb7-d918-4463-9bdf-ff2f22a12eae --output json,"issue:3d4f1fb7-d918-4463-9bdf-ff2f22a12eae@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-73,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
7e40f03a-a95f-4cbd-ad3e-61d9b947f054,TES-74,九、把模式复制到文档生成和质量治理,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,协作与质量治理,文档和质量治理交付评论指向 fs814/multica commit，并明确 multica autopilot 新增参数。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 7e40f03a-a95f-4cbd-ad3e-61d9b947f054 --output json,"issue:7e40f03a-a95f-4cbd-ad3e-61d9b947f054@revision:2#title,description,parent_issue_id; comment:a6f7fb44-104f-489c-9036-2cf6d0c4c170@revision:1(issue:7e40f03a-a95f-4cbd-ad3e-61d9b947f054)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-74,2,2026-09-14T19:58:39.8473173-07:00,a6f7fb44-104f-489c-9036-2cf6d0c4c170=2026-09-14T19:58:38.3166427-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
139bcc9a-e19c-4f54-a1fc-735474445445,TES-75,最近 7 天代码变更的文档覆盖审计,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,文档审计,审计评论明确检出 multica-ai/multica 并列出本产品 CLI/文档缺口。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,990c4532-4637-4c47-9b8d-3b6859f128b0,none,multica issue get 139bcc9a-e19c-4f54-a1fc-735474445445 --output json,"issue:139bcc9a-e19c-4f54-a1fc-735474445445@revision:2#title,description,parent_issue_id; comment:0e1c03d4-7aa5-40ca-b21b-8239e445168c@revision:1(issue:139bcc9a-e19c-4f54-a1fc-735474445445)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-75,2,2026-09-14T19:58:39.8473173-07:00,0e1c03d4-7aa5-40ca-b21b-8239e445168c=2026-09-14T19:58:38.4001470-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
5f514b39-96ed-4dbf-a3cc-1f2b634e114f,TES-77,列出system os version - macbook,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,Agent 接入与运行时验收,原评论记录 Multica CLI 路径、server/workspace 与派发 Issue 不匹配的排障，属于运行时上下文/连接排障。原 OS 查询目的未补证；不据此确认产品缺陷、删除或修复成功。,medium,confirmed,moved_this_run,done,done,2,2026-09-14T20:11:40-07:00,agent,9efadb98-2e7d-4844-b1ea-77a22ba647ff,none,multica issue get 5f514b39-96ed-4dbf-a3cc-1f2b634e114f --output json,"issue:5f514b39-96ed-4dbf-a3cc-1f2b634e114f@revision:2#title,description,parent_issue_id; comment:2a1e7a1a-3217-4dae-806e-9cb13261201d@revision:1(issue:5f514b39-96ed-4dbf-a3cc-1f2b634e114f)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-77,2,2026-09-14T19:58:39.8473173-07:00,2a1e7a1a-3217-4dae-806e-9cb13261201d=2026-09-14T19:58:38.5649587-07:00,pending,none (PM reported),none (PM reported),TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,none,1,2026-09-14T19:54:23.5326019-07:00,ac5e9822-777a-44fb-8fa5-fd096eeb4694,2,2026-09-14T19:54:23.8068959-07:00,evidence/current-run-changes.json#TES-77
b76e00e2-b076-43d8-bd32-f126dbc1e1be,TES-79,需要能够创建一个特定输入的工作流实例,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流实例、界面与 MCP,描述直接要求 multica 保存指定 Input 的工作流实例。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,e6da3cef-8443-46e9-b4d8-aadc83df5721,none,multica issue get b76e00e2-b076-43d8-bd32-f126dbc1e1be --output json,"issue:b76e00e2-b076-43d8-bd32-f126dbc1e1be@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-79,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
62ee5c50-c266-4634-b4f5-dcfd5e34a834,TES-80,需要能够创建一个特定输入的工作流实例,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流实例、界面与 MCP,描述直接要求 multica 保存指定 Input 的工作流实例；保留独立记录，不擅自合并重复标题。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,none,none,none,multica issue get 62ee5c50-c266-4634-b4f5-dcfd5e34a834 --output json,"issue:62ee5c50-c266-4634-b4f5-dcfd5e34a834@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-80,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
c4694f00-799e-4edc-976e-e4e8f38773d2,TES-81,修改工作流相关表现效果及连线逻辑,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流实例、界面与 MCP,描述明确要求 multica 的显示主题和工作流连线效果。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,e6da3cef-8443-46e9-b4d8-aadc83df5721,none,multica issue get c4694f00-799e-4edc-976e-e4e8f38773d2 --output json,"issue:c4694f00-799e-4edc-976e-e4e8f38773d2@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-81,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
01a09399-6ee8-7423-ab00-bcae1ea482cd,TES-82,添加zhihu mcp server,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流实例、界面与 MCP,描述明确要求添加 zhihu MCP server 到 multica 并支持多机器更新使用。,high,confirmed,retained_in_project,done,done,36,2026-09-14T20:11:40-07:00,squad,71a4b2c6-34e5-459b-b68a-b532d5a8201d,none,multica issue get 01a09399-6ee8-7423-ab00-bcae1ea482cd --output json,"issue:01a09399-6ee8-7423-ab00-bcae1ea482cd@revision:36#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-82,36,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
01a0939b-b62e-7f15-b023-8a0343175c89,TES-83,找到zhihu上关于multica整合mcp的文章,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流实例、界面与 MCP,标题明确研究 Multica 整合 MCP 文章。,high,confirmed,retained_in_project,done,done,11,2026-09-14T20:11:40-07:00,squad,c86fabfb-9f48-4d1a-ad83-08c19caf2e0e,none,multica issue get 01a0939b-b62e-7f15-b023-8a0343175c89 --output json,"issue:01a0939b-b62e-7f15-b023-8a0343175c89@revision:11#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-83,11,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
01a094d7-798b-7164-8245-fc7cd5f69d99,TES-84,feat(server): auto-seed example plugins on startup,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流实例、界面与 MCP,描述明确关联 TES-82，自动 seed Multica examples/plugins 的 MCP hook；父项 TES-82。,high,confirmed,retained_in_project,done,done,14,2026-09-14T20:11:40-07:00,squad,71a4b2c6-34e5-459b-b68a-b532d5a8201d,01a09399-6ee8-7423-ab00-bcae1ea482cd,multica issue get 01a094d7-798b-7164-8245-fc7cd5f69d99 --output json,"issue:01a094d7-798b-7164-8245-fc7cd5f69d99@revision:14#title,description,parent_issue_id; issue:01a09399-6ee8-7423-ab00-bcae1ea482cd@revision:36#title,description",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-84,14,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
01a09eac-1c38-7af0-bb14-a8068aee4f42,TES-85,简历拉取仓库，构建和运行代码仓库的工作流,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,跨平台构建工作流,描述明确要求在 multica 添加 Settings 脚本工作流及六种执行模式。,high,confirmed,retained_in_project,in_progress,in_progress,188,2026-09-14T20:11:40-07:00,squad,04399541-732e-4076-b408-47b0d55f9a19,none,multica issue get 01a09eac-1c38-7af0-bb14-a8068aee4f42 --output json,"issue:01a09eac-1c38-7af0-bb14-a8068aee4f42@revision:188#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-85,188,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
01a09ef5-72d7-740f-9eb8-027a115e3e6f,TES-86,TES-85 R6-1与v8交付包独立复验,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,跨平台构建工作流,描述限定 TES-85 R6-1/v8 交付包独立复验；父项 TES-85。,high,confirmed,retained_in_project,done,done,38,2026-09-14T20:11:40-07:00,agent,356b6691-693b-46a3-a265-d99727e56f47,01a09eac-1c38-7af0-bb14-a8068aee4f42,multica issue get 01a09ef5-72d7-740f-9eb8-027a115e3e6f --output json,"issue:01a09ef5-72d7-740f-9eb8-027a115e3e6f@revision:38#title,description,parent_issue_id; issue:01a09eac-1c38-7af0-bb14-a8068aee4f42@revision:188#title,description",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-86,38,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
01a09fb6-0a04-74fe-95a5-3f2aded52373,TES-87,TES-85 第九批独立审查：完整daemon链路、B01与部署操作单,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,跨平台构建工作流,描述限定 TES-85 daemon 链路/B01/部署操作单复验；父项 TES-85。,high,confirmed,retained_in_project,done,done,6,2026-09-14T20:11:40-07:00,agent,356b6691-693b-46a3-a265-d99727e56f47,01a09eac-1c38-7af0-bb14-a8068aee4f42,multica issue get 01a09fb6-0a04-74fe-95a5-3f2aded52373 --output json,"issue:01a09fb6-0a04-74fe-95a5-3f2aded52373@revision:6#title,description,parent_issue_id; issue:01a09eac-1c38-7af0-bb14-a8068aee4f42@revision:188#title,description",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-87,6,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
01a09fc1-06ff-7204-a7b2-bcba2ef8538f,TES-88,TES-85 Linux源码交付与双Mac路由辅助脚本独立审查,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,跨平台构建工作流,描述限定 TES-85 Linux 源码与双 Mac 路由复验；父项 TES-85，修复交付仍待原分工推进。,high,confirmed,retained_in_project,in_progress,in_progress,9,2026-09-14T20:11:40-07:00,agent,356b6691-693b-46a3-a265-d99727e56f47,01a09eac-1c38-7af0-bb14-a8068aee4f42,multica issue get 01a09fc1-06ff-7204-a7b2-bcba2ef8538f --output json,"issue:01a09fc1-06ff-7204-a7b2-bcba2ef8538f@revision:9#title,description,parent_issue_id; issue:01a09eac-1c38-7af0-bb14-a8068aee4f42@revision:188#title,description",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-88,9,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
01a09fe7-0e71-7f3b-a327-8bd9c13e96c4,TES-89,TES-85 B02/B04候选与依赖规划组件独立审查,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,跨平台构建工作流,描述限定 TES-85 B02/B04 候选与依赖组件独立审查；父项 TES-85。,high,confirmed,retained_in_project,done,done,8,2026-09-14T20:11:40-07:00,agent,356b6691-693b-46a3-a265-d99727e56f47,01a09eac-1c38-7af0-bb14-a8068aee4f42,multica issue get 01a09fe7-0e71-7f3b-a327-8bd9c13e96c4 --output json,"issue:01a09fe7-0e71-7f3b-a327-8bd9c13e96c4@revision:8#title,description,parent_issue_id; issue:01a09eac-1c38-7af0-bb14-a8068aee4f42@revision:188#title,description",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-89,8,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
ac7600fb-8ea7-45f4-9054-1b4bb8f810c1,TES-93,Repository pipeline,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,跨平台构建工作流,描述明确 Temporary run-only lifecycle verification，评论仅记录 run、运行记录关联 workflow step；据此认定 Multica 工作流生命周期验证相关。未证明属于 TES-85 正式用例或完整端到端通过。,high,confirmed,moved_this_run,done,done,5,2026-09-14T20:11:40-07:00,none,none,none,multica issue get ac7600fb-8ea7-45f4-9054-1b4bb8f810c1 --output json,"issue:ac7600fb-8ea7-45f4-9054-1b4bb8f810c1@revision:5#title,description,parent_issue_id; comment:01a0a00c-8456-7176-b903-82f73995b255@revision:1(issue:ac7600fb-8ea7-45f4-9054-1b4bb8f810c1); run:853db026-e489-46b4-92d0-2c2c8fe052ca@revision:not_exposed_by_cli; workflow_step:d5541dcb-580e-49ee-aa79-72589fa6b530",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-93,5,2026-09-14T19:58:39.8473173-07:00,01a0a00c-8456-7176-b903-82f73995b255=2026-09-14T19:58:38.9900057-07:00,pending,none (PM reported),none (PM reported),TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,none,4,2026-09-14T19:54:23.1446884-07:00,ac5e9822-777a-44fb-8fa5-fd096eeb4694,5,2026-09-14T19:54:23.5270594-07:00,evidence/current-run-changes.json#TES-93
01a0a1b8-7224-74a5-8bd3-74e3a39000fe,TES-101,过去 7 天文档覆盖审查,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,文档审计,审计评论列出本产品 Triage、评论内 Agent run、output_truncated、桌面导航、CLI autopilot 文档缺口；产品关联由这些具体对象推断。,medium,confirmed,retained_in_project,done,done,8,2026-09-14T20:11:40-07:00,agent,990c4532-4637-4c47-9b8d-3b6859f128b0,none,multica issue get 01a0a1b8-7224-74a5-8bd3-74e3a39000fe --output json,"issue:01a0a1b8-7224-74a5-8bd3-74e3a39000fe@revision:8#title,description,parent_issue_id; comment:01a0a1bd-40c7-7552-b005-55efe7ef7515@revision:1(issue:01a0a1b8-7224-74a5-8bd3-74e3a39000fe)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-101,8,2026-09-14T19:58:39.8473173-07:00,01a0a1bd-40c7-7552-b005-55efe7ef7515=2026-09-14T19:58:39.6653240-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
01a0a2d6-6c09-7cc8-8a1a-44c66f91b74b,TES-102,multica多级写作实施方案,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,多机器协作,标题及描述为 Multica 多机器/中心服务器与 daemon 协作；用户评论要求暂停，不派工。,high,confirmed,retained_in_project,backlog,backlog,21,2026-09-14T20:11:40-07:00,squad,04399541-732e-4076-b408-47b0d55f9a19,none,multica issue get 01a0a2d6-6c09-7cc8-8a1a-44c66f91b74b --output json,"issue:01a0a2d6-6c09-7cc8-8a1a-44c66f91b74b@revision:21#title,description,parent_issue_id; comment:01a0a2e1-4be2-7bc0-a120-69fe5376876f@revision:1(issue:01a0a2d6-6c09-7cc8-8a1a-44c66f91b74b)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-102,21,2026-09-14T19:58:39.8473173-07:00,01a0a2e1-4be2-7bc0-a120-69fe5376876f=2026-09-14T19:58:39.7478312-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
